MATERIAL,year_month,QTY_BASEUOM_SUM,SALES_SUM,H1,CHNL_NAME
719,2023-05,139,9632.0,Fruits,B2B
719,2023-06,120,8240.0,Fruits,B2B
719,2023-07,160,11077.0,Fruits,B2B
719,2023-08,121,8333.0,Fruits,B2B
719,2023-09,141,9709.0,Fruits,B2B
719,2023-10,123,8514.0,Fruits,B2B
719,2023-11,247,17325.0,Fruits,B2B
719,2023-12,177,13388.0,Fruits,B2B
719,2024-01,51,4416.0,Fruits,B2B
719,2024-02,9,792.0,Fruits,B2B
719,2024-03,56,4883.0,Fruits,B2B
719,2024-04,52,4576.0,Fruits,B2B
719,2024-05,79,6952.0,Fruits,B2B
719,2024-06,71,3236.0,Fruits,B2B
731,2018-07,3,209.0,Fruits,B2B
731,2018-08,2,141.0,Fruits,B2B
731,2018-09,7,481.0,Fruits,B2B
731,2018-10,3,211.5,Fruits,B2B
731,2018-11,4,282.0,Fruits,B2B
731,2018-12,6,423.0,Fruits,B2B
731,2019-01,114,7655.3,Fruits,B2B
731,2019-02,76,5185.9,Fruits,B2B
731,2019-03,88,5933.0,Fruits,B2B
731,2019-04,118,7945.5,Fruits,B2B
731,2019-05,111,7447.5,Fruits,B2B
731,2019-06,110,7425.5,Fruits,B2B
731,2019-07,99,6682.5,Fruits,B2B
731,2019-08,124,8327.0,Fruits,B2B
731,2019-09,100,6727.0,Fruits,B2B
731,2019-10,123,8293.5,Fruits,B2B
731,2019-11,106,7126.0,Fruits,B2B
731,2019-12,102,6854.5,Fruits,B2B
731,2020-01,122,8160.8,Fruits,B2B
731,2020-02,65,4327.5,Fruits,B2B
731,2020-03,59,3990.0,Fruits,B2B
731,2020-04,53,3560.5,Fruits,B2B
731,2020-05,26,1722.5,Fruits,B2B
731,2020-06,45,3013.0,Fruits,B2B
731,2020-07,44,2952.5,Fruits,B2B
731,2020-08,49,3015.0,Fruits,B2B
731,2020-09,49,3319.5,Fruits,B2B
731,2020-10,51,3400.0,Fruits,B2B
731,2020-11,70,4680.0,Fruits,B2B
731,2020-12,64,4285.0,Fruits,B2B
731,2021-01,58,3874.3,Fruits,B2B
731,2021-02,49,3267.4,Fruits,B2B
731,2021-03,45,3018.0,Fruits,B2B
731,2021-04,52,3462.5,Fruits,B2B
731,2021-05,44,2940.0,Fruits,B2B
731,2021-06,56,3724.5,Fruits,B2B
731,2021-07,61,4046.0,Fruits,B2B
731,2021-08,57,3765.0,Fruits,B2B
731,2021-09,57,3774.0,Fruits,B2B
731,2021-10,63,4166.0,Fruits,B2B
731,2021-11,84,5542.5,Fruits,B2B
731,2021-12,99,6570.0,Fruits,B2B
731,2022-01,85,5630.3,Fruits,B2B
731,2022-02,37,2485.0,Fruits,B2B
731,2022-03,76,5286.0,Fruits,B2B
731,2022-04,49,3340.0,Fruits,B2B
731,2022-05,97,6758.5,Fruits,B2B
731,2022-06,58,4020.5,Fruits,B2B
731,2022-07,25,1777.5,Fruits,B2B
731,2022-08,8,576.0,Fruits,B2B
731,2022-09,40,2977.0,Fruits,B2B
731,2022-10,9,672.0,Fruits,B2B
731,2022-11,39,3008.0,Fruits,B2B
731,2022-12,59,4572.8,Fruits,B2B
731,2023-01,16,1249.0,Fruits,B2B
731,2023-02,18,1337.0,Fruits,B2B
731,2023-03,34,2600.0,Fruits,B2B
731,2023-04,25,1896.0,Fruits,B2B
731,2023-05,33,2512.0,Fruits,B2B
731,2023-06,30,2248.0,Fruits,B2B
731,2023-07,36,2760.0,Fruits,B2B
731,2023-08,21,1608.0,Fruits,B2B
731,2023-09,37,2824.0,Fruits,B2B
731,2023-10,28,2104.0,Fruits,B2B
731,2023-11,28,2152.0,Fruits,B2B
731,2023-12,33,2480.0,Fruits,B2B
731,2024-01,40,2995.0,Fruits,B2B
731,2024-02,39,2872.0,Fruits,B2B
731,2024-03,51,3856.0,Fruits,B2B
731,2024-04,35,2568.0,Fruits,B2B
731,2024-05,43,3208.0,Fruits,B2B
732,2019-03,1,2.0,Fruits,B2B
732,2019-05,1,2.0,Fruits,B2B
732,2019-06,2,5.0,Fruits,B2B
732,2019-07,2,5.0,Fruits,B2B
732,2019-08,1,2.5,Fruits,B2B
732,2019-10,1,0.0,Fruits,B2B
732,2019-11,1,0.0,Fruits,B2B
732,2019-12,8,20.0,Fruits,B2B
732,2020-06,1,0.0,Fruits,B2B
732,2020-07,5,12.5,Fruits,B2B
732,2020-08,1,2.5,Fruits,B2B
732,2020-09,1,2.5,Fruits,B2B
732,2020-10,1,2.5,Fruits,B2B
732,2020-11,4,7.5,Fruits,B2B
732,2020-12,8,20.0,Fruits,B2B
732,2021-01,5,12.5,Fruits,B2B
732,2021-04,37,73.08,Fruits,B2B
732,2021-05,3,2.5,Fruits,B2B
732,2021-09,1,2.5,Fruits,B2B
732,2021-10,3,0.0,Fruits,B2B
732,2021-11,35,87.5,Fruits,B2B
732,2022-01,351,2.5,Fruits,B2B
732,2022-02,4,6.88,Fruits,B2B
732,2022-03,7,10.0,Fruits,B2B
732,2022-04,4,7.5,Fruits,B2B
732,2022-06,1,2.5,Fruits,B2B
732,2022-07,3,7.5,Fruits,B2B
732,2022-09,1,2.5,Fruits,B2B
732,2022-10,5,12.5,Fruits,B2B
732,2022-11,7,13.78,Fruits,B2B
732,2022-12,6,15.0,Fruits,B2B
732,2023-01,2,5.0,Fruits,B2B
732,2023-02,1,0.0,Fruits,B2B
732,2023-03,4,7.58,Fruits,B2B
732,2023-04,6,15.0,Fruits,B2B
732,2023-05,2,5.0,Fruits,B2B
732,2023-06,6,15.0,Fruits,B2B
732,2023-07,3,7.5,Fruits,B2B
732,2023-08,3,7.5,Fruits,B2B
732,2023-10,5,12.5,Fruits,B2B
732,2023-11,19,47.5,Fruits,B2B
732,2023-12,15,32.02,Fruits,B2B
732,2024-01,3,7.5,Fruits,B2B
732,2024-02,13,27.5,Fruits,B2B
732,2024-03,3,7.5,Fruits,B2B
732,2024-04,10,25.0,Fruits,B2B
732,2024-05,6,10.0,Fruits,B2B
734,2018-07,7,48.650000000000006,Fruits,B2B
734,2018-08,9,55.6,Fruits,B2B
734,2018-09,2,13.9,Fruits,B2B
734,2018-10,10,62.55,Fruits,B2B
734,2018-11,4,25.67,Fruits,B2B
734,2018-12,13,88.85,Fruits,B2B
734,2019-01,1535,10436.5,Fruits,B2B
734,2019-02,920,6206.25,Fruits,B2B
734,2019-03,1447,9769.96,Fruits,B2B
734,2019-04,1305,8767.49,Fruits,B2B
734,2019-05,1419,9554.5,Fruits,B2B
734,2019-06,1289,8700.11,Fruits,B2B
734,2019-07,1304,8697.9,Fruits,B2B
734,2019-08,1459,9745.63,Fruits,B2B
734,2019-09,1404,9424.32,Fruits,B2B
734,2019-10,1650,11085.01,Fruits,B2B
734,2019-11,1772,11877.43,Fruits,B2B
734,2019-12,1650,11065.44,Fruits,B2B
734,2020-01,1411,9417.21,Fruits,B2B
734,2020-02,1017,6805.02,Fruits,B2B
734,2020-03,1389,9370.12,Fruits,B2B
734,2020-04,1001,6736.84,Fruits,B2B
734,2020-05,927,6273.71,Fruits,B2B
734,2020-06,979,6471.59,Fruits,B2B
734,2020-07,986,6585.59,Fruits,B2B
734,2020-08,967,6466.16,Fruits,B2B
734,2020-09,1177,7774.87,Fruits,B2B
734,2020-10,1414,9402.23,Fruits,B2B
734,2020-11,1353,8826.86,Fruits,B2B
734,2020-12,2010,13325.07,Fruits,B2B
734,2021-01,1455,9626.35,Fruits,B2B
734,2021-02,1426,9496.66,Fruits,B2B
734,2021-03,1491,9800.89,Fruits,B2B
734,2021-04,1603,10470.87,Fruits,B2B
734,2021-05,1088,7139.78,Fruits,B2B
734,2021-06,1508,9929.05,Fruits,B2B
734,2021-07,1398,9101.1,Fruits,B2B
734,2021-08,1174,7661.29,Fruits,B2B
734,2021-09,1739,11444.92,Fruits,B2B
734,2021-10,1989,13213.36,Fruits,B2B
734,2021-11,1961,12883.02,Fruits,B2B
734,2021-12,2098,13500.65,Fruits,B2B
734,2022-01,1515,9847.76,Fruits,B2B
734,2022-02,1352,8795.55,Fruits,B2B
734,2022-03,1697,11042.98,Fruits,B2B
734,2022-04,1755,11466.25,Fruits,B2B
734,2022-05,1359,8907.33,Fruits,B2B
734,2022-06,1623,10672.23,Fruits,B2B
734,2022-07,1503,10026.97,Fruits,B2B
734,2022-08,1787,11992.09,Fruits,B2B
734,2022-09,1504,10106.16,Fruits,B2B
734,2022-10,1767,11863.13,Fruits,B2B
734,2022-11,1990,13257.4,Fruits,B2B
734,2022-12,2146,14424.3,Fruits,B2B
734,2023-01,1418,9552.02,Fruits,B2B
734,2023-02,1464,9876.78,Fruits,B2B
734,2023-03,1770,11858.91,Fruits,B2B
734,2023-04,1862,12505.97,Fruits,B2B
734,2023-05,1684,11276.45,Fruits,B2B
734,2023-06,1604,10833.14,Fruits,B2B
734,2023-07,1690,11390.5,Fruits,B2B
734,2023-08,1573,10572.86,Fruits,B2B
734,2023-09,1752,11781.71,Fruits,B2B
734,2023-10,1580,10705.61,Fruits,B2B
734,2023-11,1825,12520.89,Fruits,B2B
734,2023-12,1720,11834.17,Fruits,B2B
734,2024-01,1660,11412.96,Fruits,B2B
734,2024-02,1515,10434.46,Fruits,B2B
734,2024-03,1555,10692.36,Fruits,B2B
734,2024-04,1460,10043.89,Fruits,B2B
734,2024-05,1259,8699.51,Fruits,B2B
734,2024-06,8,54.4,Fruits,B2B
734,2024-12,13,0.0,Fruits,B2B
736,2018-08,2,9.6,Fruits,B2B
736,2018-09,4,19.2,Fruits,B2B
736,2018-10,8,35.0,Fruits,B2B
736,2018-11,3,14.4,Fruits,B2B
736,2019-01,162,775.1,Fruits,B2B
736,2019-02,131,628.8,Fruits,B2B
736,2019-03,155,740.64,Fruits,B2B
736,2019-04,236,1160.28,Fruits,B2B
736,2019-05,200,1156.36,Fruits,B2B
736,2019-06,206,1249.35,Fruits,B2B
736,2019-07,193,1141.28,Fruits,B2B
736,2019-08,204,1215.39,Fruits,B2B
736,2019-09,370,1880.51,Fruits,B2B
736,2019-10,247,1441.47,Fruits,B2B
736,2019-11,309,1837.52,Fruits,B2B
736,2019-12,223,1295.06,Fruits,B2B
736,2020-01,190,983.06,Fruits,B2B
736,2020-02,131,692.0699999999999,Fruits,B2B
736,2020-03,187,971.91,Fruits,B2B
736,2020-04,182,941.88,Fruits,B2B
736,2020-05,149,753.45,Fruits,B2B
736,2020-06,243,1252.44,Fruits,B2B
736,2020-07,185,985.74,Fruits,B2B
736,2020-08,236,1243.16,Fruits,B2B
736,2020-09,218,1170.6,Fruits,B2B
736,2020-10,264,1406.72,Fruits,B2B
736,2020-11,335,1754.51,Fruits,B2B
736,2020-12,397,2092.57,Fruits,B2B
736,2021-01,223,1171.66,Fruits,B2B
736,2021-02,230,1210.38,Fruits,B2B
736,2021-03,329,1727.56,Fruits,B2B
736,2021-04,329,1728.58,Fruits,B2B
736,2021-05,277,1469.29,Fruits,B2B
736,2021-06,220,1162.8,Fruits,B2B
736,2021-07,253,1344.86,Fruits,B2B
736,2021-08,284,1484.68,Fruits,B2B
736,2021-09,242,1290.06,Fruits,B2B
736,2021-10,240,1272.84,Fruits,B2B
736,2021-11,347,1824.74,Fruits,B2B
736,2021-12,469,2443.54,Fruits,B2B
736,2022-01,228,1181.14,Fruits,B2B
736,2022-02,170,886.78,Fruits,B2B
736,2022-03,278,1449.98,Fruits,B2B
736,2022-04,340,1769.78,Fruits,B2B
736,2022-05,123,644.02,Fruits,B2B
736,2022-06,214,1121.16,Fruits,B2B
736,2022-07,196,1019.16,Fruits,B2B
736,2022-08,402,2072.3,Fruits,B2B
736,2022-09,555,2836.26,Fruits,B2B
736,2022-10,417,2148.32,Fruits,B2B
736,2022-11,578,2934.9,Fruits,B2B
736,2022-12,528,2735.08,Fruits,B2B
736,2023-01,448,2263.0,Fruits,B2B
736,2023-02,233,1208.2,Fruits,B2B
736,2023-03,460,2366.34,Fruits,B2B
736,2023-04,325,1655.0,Fruits,B2B
736,2023-05,432,2191.12,Fruits,B2B
736,2023-06,436,2217.86,Fruits,B2B
736,2023-07,413,2099.72,Fruits,B2B
736,2023-08,596,2976.86,Fruits,B2B
736,2023-09,432,2152.72,Fruits,B2B
736,2023-10,568,2854.7,Fruits,B2B
736,2023-11,526,2605.24,Fruits,B2B
736,2023-12,500,2578.12,Fruits,B2B
736,2024-01,275,1454.48,Fruits,B2B
736,2024-02,332,1699.38,Fruits,B2B
736,2024-03,632,3182.56,Fruits,B2B
736,2024-04,518,2612.34,Fruits,B2B
736,2024-05,373,1902.3,Fruits,B2B
736,2024-07,10,52.0,Fruits,B2B
737,2018-10,5,26.75,Fruits,B2B
737,2018-11,1,5.35,Fruits,B2B
737,2018-12,1,5.35,Fruits,B2B
737,2019-01,187,1000.45,Fruits,B2B
737,2019-02,179,957.65,Fruits,B2B
737,2019-03,217,1160.95,Fruits,B2B
737,2019-04,333,1781.55,Fruits,B2B
737,2019-05,178,952.3,Fruits,B2B
737,2019-06,200,1070.0,Fruits,B2B
737,2019-07,273,1460.55,Fruits,B2B
737,2019-08,268,1433.8,Fruits,B2B
737,2019-09,239,1273.3,Fruits,B2B
737,2019-10,295,1578.25,Fruits,B2B
737,2019-11,296,1584.25,Fruits,B2B
737,2019-12,316,1690.6,Fruits,B2B
737,2020-01,183,979.05,Fruits,B2B
737,2020-02,168,898.8,Fruits,B2B
737,2020-03,153,813.1999999999999,Fruits,B2B
737,2020-04,157,839.95,Fruits,B2B
737,2020-05,124,663.4,Fruits,B2B
737,2020-06,145,775.75,Fruits,B2B
737,2020-07,151,802.5,Fruits,B2B
737,2020-08,189,1011.15,Fruits,B2B
737,2020-09,171,914.85,Fruits,B2B
737,2020-10,220,1177.0,Fruits,B2B
737,2020-11,327,1749.45,Fruits,B2B
737,2020-12,350,1867.15,Fruits,B2B
737,2021-01,186,995.1,Fruits,B2B
737,2021-02,277,1326.7,Fruits,B2B
737,2021-03,383,1962.8,Fruits,B2B
737,2021-04,207,1107.45,Fruits,B2B
737,2021-05,163,872.05,Fruits,B2B
737,2021-06,293,1429.55,Fruits,B2B
737,2021-07,231,1235.85,Fruits,B2B
737,2021-08,218,1160.95,Fruits,B2B
737,2021-09,247,1321.45,Fruits,B2B
737,2021-10,260,1374.95,Fruits,B2B
737,2021-11,363,2244.0,Fruits,B2B
737,2021-12,649,4083.3,Fruits,B2B
737,2022-01,328,2275.0,Fruits,B2B
737,2022-02,127,889.0,Fruits,B2B
737,2022-03,329,2303.0,Fruits,B2B
737,2022-04,194,1354.7,Fruits,B2B
737,2022-05,140,980.0,Fruits,B2B
737,2022-06,485,3231.5,Fruits,B2B
737,2022-07,202,1393.2,Fruits,B2B
737,2022-08,203,1421.0,Fruits,B2B
737,2022-09,156,1092.0,Fruits,B2B
737,2022-10,278,1946.2,Fruits,B2B
737,2022-11,390,2723.0,Fruits,B2B
737,2022-12,377,2639.0,Fruits,B2B
737,2023-01,151,1057.0,Fruits,B2B
737,2023-02,183,1267.0,Fruits,B2B
737,2023-03,316,2214.5,Fruits,B2B
737,2023-04,311,2139.0,Fruits,B2B
737,2023-05,320,2240.0,Fruits,B2B
737,2023-06,183,1281.0,Fruits,B2B
737,2023-07,265,1869.0,Fruits,B2B
737,2023-08,236,1638.0,Fruits,B2B
737,2023-09,304,2121.0,Fruits,B2B
737,2023-10,373,2604.0,Fruits,B2B
737,2023-11,438,3122.0,Fruits,B2B
737,2023-12,544,3766.0,Fruits,B2B
737,2024-01,105,563.99,Fruits,B2B
737,2024-02,68,476.0,Fruits,B2B
737,2024-03,88,616.0,Fruits,B2B
737,2024-04,313,2177.0,Fruits,B2B
737,2024-05,104,728.0,Fruits,B2B
737,2024-06,20,0.0,Fruits,B2B
737,2024-12,50,350.0,Fruits,B2B
738,2018-07,3,18.0,Fruits,B2B
738,2018-09,4,24.0,Fruits,B2B
738,2019-01,164,983.5,Fruits,B2B
738,2019-02,156,931.5,Fruits,B2B
738,2019-03,147,873.86,Fruits,B2B
738,2019-04,179,1062.44,Fruits,B2B
738,2019-05,222,1322.51,Fruits,B2B
738,2019-06,133,787.2,Fruits,B2B
738,2019-07,191,1144.09,Fruits,B2B
738,2019-08,176,1036.53,Fruits,B2B
738,2019-09,177,1040.8,Fruits,B2B
738,2019-10,311,1813.74,Fruits,B2B
738,2019-11,490,2872.5,Fruits,B2B
738,2019-12,468,2739.39,Fruits,B2B
738,2020-01,206,1201.45,Fruits,B2B
738,2020-02,131,744.09,Fruits,B2B
738,2020-03,180,1037.99,Fruits,B2B
738,2020-04,172,990.83,Fruits,B2B
738,2020-05,271,1587.25,Fruits,B2B
738,2020-06,172,983.58,Fruits,B2B
738,2020-07,221,1266.69,Fruits,B2B
738,2020-08,271,1576.3,Fruits,B2B
738,2020-09,305,1755.72,Fruits,B2B
738,2020-10,306,1752.72,Fruits,B2B
738,2020-11,620,3556.3,Fruits,B2B
738,2020-12,1067,6125.24,Fruits,B2B
738,2021-01,172,1006.84,Fruits,B2B
738,2021-02,201,1171.46,Fruits,B2B
738,2021-03,194,1136.04,Fruits,B2B
738,2021-04,279,1559.84,Fruits,B2B
738,2021-05,204,1157.32,Fruits,B2B
738,2021-06,194,1107.96,Fruits,B2B
738,2021-07,176,1022.04,Fruits,B2B
738,2021-08,238,1357.48,Fruits,B2B
738,2021-09,232,1349.78,Fruits,B2B
738,2021-10,361,2087.28,Fruits,B2B
738,2021-11,804,4657.17,Fruits,B2B
738,2021-12,1194,6769.68,Fruits,B2B
738,2022-01,272,1521.24,Fruits,B2B
738,2022-02,136,804.0,Fruits,B2B
738,2022-03,255,1499.52,Fruits,B2B
738,2022-04,364,2271.8,Fruits,B2B
738,2022-05,195,1277.92,Fruits,B2B
738,2022-06,371,2500.24,Fruits,B2B
738,2022-07,270,1763.16,Fruits,B2B
738,2022-08,219,1430.24,Fruits,B2B
738,2022-09,406,2685.08,Fruits,B2B
738,2022-10,400,2606.76,Fruits,B2B
738,2022-11,877,5892.36,Fruits,B2B
738,2022-12,809,5341.08,Fruits,B2B
738,2023-01,175,1149.24,Fruits,B2B
738,2023-02,208,1379.52,Fruits,B2B
738,2023-03,321,2119.08,Fruits,B2B
738,2023-04,239,1484.92,Fruits,B2B
738,2023-05,269,1824.12,Fruits,B2B
738,2023-06,175,1148.16,Fruits,B2B
738,2023-07,250,1695.84,Fruits,B2B
738,2023-08,480,3207.72,Fruits,B2B
738,2023-09,287,1973.16,Fruits,B2B
738,2023-10,366,2517.0,Fruits,B2B
738,2023-11,744,4659.06,Fruits,B2B
738,2023-12,507,3803.9,Fruits,B2B
738,2024-01,81,612.03,Fruits,B2B
738,2024-02,24,143.04000000000002,Fruits,B2B
738,2024-03,67,490.83,Fruits,B2B
738,2024-04,239,1867.48,Fruits,B2B
738,2024-05,69,545.2,Fruits,B2B
739,2018-12,3,16.66,Fruits,B2B
739,2019-01,63,458.85,Fruits,B2B
739,2019-02,55,399.3,Fruits,B2B
739,2019-03,57,366.81,Fruits,B2B
739,2019-04,92,601.77,Fruits,B2B
739,2019-05,90,644.7,Fruits,B2B
739,2019-06,104,851.86,Fruits,B2B
739,2019-07,118,988.8,Fruits,B2B
739,2019-08,64,515.84,Fruits,B2B
739,2019-09,70,577.35,Fruits,B2B
739,2019-10,137,1118.05,Fruits,B2B
739,2019-11,184,1557.44,Fruits,B2B
739,2019-12,146,1181.21,Fruits,B2B
739,2020-01,45,392.84,Fruits,B2B
739,2020-02,26,214.73,Fruits,B2B
739,2020-03,55,471.58,Fruits,B2B
739,2020-04,29,227.16,Fruits,B2B
739,2020-05,7,53.76,Fruits,B2B
739,2020-06,43,341.67,Fruits,B2B
739,2020-07,66,500.74,Fruits,B2B
739,2020-08,47,393.0,Fruits,B2B
739,2020-09,60,515.8,Fruits,B2B
739,2020-10,104,857.5699999999999,Fruits,B2B
739,2020-11,93,754.81,Fruits,B2B
739,2020-12,179,1530.07,Fruits,B2B
739,2021-01,80,635.38,Fruits,B2B
739,2021-02,62,506.77,Fruits,B2B
739,2021-03,64,527.0699999999999,Fruits,B2B
739,2021-04,85,690.62,Fruits,B2B
739,2021-05,73,536.03,Fruits,B2B
739,2021-06,117,897.7199999999999,Fruits,B2B
739,2021-07,40,332.75,Fruits,B2B
739,2021-08,65,521.74,Fruits,B2B
739,2021-09,142,1117.34,Fruits,B2B
739,2021-10,113,858.9499999999999,Fruits,B2B
739,2021-11,317,2258.95,Fruits,B2B
739,2021-12,294,2187.66,Fruits,B2B
739,2022-01,100,788.77,Fruits,B2B
739,2022-02,57,493.88,Fruits,B2B
739,2022-03,97,766.06,Fruits,B2B
739,2022-04,102,811.62,Fruits,B2B
739,2022-05,42,346.55,Fruits,B2B
739,2022-06,100,789.09,Fruits,B2B
739,2022-07,79,619.75,Fruits,B2B
739,2022-08,79,612.99,Fruits,B2B
739,2022-09,49,405.65,Fruits,B2B
739,2022-10,154,1268.4,Fruits,B2B
739,2022-11,233,1893.04,Fruits,B2B
739,2022-12,216,1678.74,Fruits,B2B
739,2023-01,80,660.25,Fruits,B2B
739,2023-02,53,436.3,Fruits,B2B
739,2023-03,65,537.0,Fruits,B2B
739,2023-04,71,585.6,Fruits,B2B
739,2023-05,55,461.9,Fruits,B2B
739,2023-06,64,569.15,Fruits,B2B
739,2023-07,28,230.3,Fruits,B2B
739,2023-08,55,457.75,Fruits,B2B
739,2023-09,83,721.3,Fruits,B2B
739,2023-10,202,1821.7,Fruits,B2B
739,2023-11,185,1482.5,Fruits,B2B
739,2023-12,118,972.75,Fruits,B2B
739,2024-01,67,526.95,Fruits,B2B
739,2024-02,85,690.25,Fruits,B2B
739,2024-03,85,700.75,Fruits,B2B
739,2024-04,57,464.35,Fruits,B2B
739,2024-05,48,399.3,Fruits,B2B
744,2019-06,1,0.0,Fruits,B2B
744,2019-07,2,0.0,Fruits,B2B
744,2019-11,1,3.73,Fruits,B2B
744,2019-12,2,7.46,Fruits,B2B
744,2020-02,1,3.73,Fruits,B2B
744,2020-04,8,29.84,Fruits,B2B
744,2020-10,2,3.73,Fruits,B2B
744,2020-11,3,11.19,Fruits,B2B
744,2020-12,6,22.38,Fruits,B2B
744,2021-03,1,3.73,Fruits,B2B
744,2021-04,2,7.46,Fruits,B2B
744,2021-05,14,52.21999999999999,Fruits,B2B
744,2021-08,2,7.46,Fruits,B2B
744,2021-09,5,14.92,Fruits,B2B
744,2021-11,11,41.03,Fruits,B2B
744,2021-12,24,85.79,Fruits,B2B
744,2022-01,3,11.19,Fruits,B2B
744,2022-02,6,10.68,Fruits,B2B
744,2022-03,1,0.0,Fruits,B2B
744,2022-04,2,7.46,Fruits,B2B
744,2022-05,1,0.0,Fruits,B2B
744,2022-07,1,3.73,Fruits,B2B
744,2022-08,1,3.73,Fruits,B2B
744,2022-09,14,29.3,Fruits,B2B
744,2022-10,3,11.19,Fruits,B2B
744,2022-11,7,26.11,Fruits,B2B
744,2022-12,3,11.19,Fruits,B2B
744,2023-01,9,22.11,Fruits,B2B
744,2023-03,1,3.73,Fruits,B2B
744,2023-04,6,12.54,Fruits,B2B
744,2023-05,1,3.73,Fruits,B2B
744,2023-06,1,3.73,Fruits,B2B
744,2023-07,2,7.46,Fruits,B2B
744,2023-08,1,3.73,Fruits,B2B
744,2023-09,3,11.19,Fruits,B2B
744,2023-10,4,14.92,Fruits,B2B
744,2023-11,15,55.95,Fruits,B2B
744,2023-12,19,67.14,Fruits,B2B
744,2024-01,1,3.73,Fruits,B2B
744,2024-02,4,14.92,Fruits,B2B
744,2024-03,1,3.73,Fruits,B2B
744,2024-04,2,7.46,Fruits,B2B
744,2024-05,3,11.19,Fruits,B2B
752,2018-08,3,7.05,Fruits,B2B
752,2018-11,1,0.0,Fruits,B2B
752,2018-12,4,9.6,Fruits,B2B
752,2019-01,92,169.38,Fruits,B2B
752,2019-02,88,208.47,Fruits,B2B
752,2019-03,83,167.8,Fruits,B2B
752,2019-04,81,158.36,Fruits,B2B
752,2019-05,170,336.89,Fruits,B2B
752,2019-06,46,88.86,Fruits,B2B
752,2019-07,97,196.27,Fruits,B2B
752,2019-08,86,184.55,Fruits,B2B
752,2019-09,75,135.49,Fruits,B2B
752,2019-10,106,216.7,Fruits,B2B
752,2019-11,88,175.7,Fruits,B2B
752,2019-12,118,228.79,Fruits,B2B
752,2020-01,95,181.72,Fruits,B2B
752,2020-02,170,306.18,Fruits,B2B
752,2020-03,126,209.62,Fruits,B2B
752,2020-04,122,250.75,Fruits,B2B
752,2020-05,141,280.93,Fruits,B2B
752,2020-06,783,1448.97,Fruits,B2B
752,2020-07,52,102.05,Fruits,B2B
752,2020-08,242,464.35,Fruits,B2B
752,2020-09,138,283.1,Fruits,B2B
752,2020-10,82,161.03,Fruits,B2B
752,2020-11,206,387.25,Fruits,B2B
752,2020-12,218,438.23,Fruits,B2B
752,2021-01,132,265.6,Fruits,B2B
752,2021-02,96,196.66,Fruits,B2B
752,2021-03,306,523.47,Fruits,B2B
752,2021-04,329,635.13,Fruits,B2B
752,2021-05,136,262.98,Fruits,B2B
752,2021-06,197,463.42,Fruits,B2B
752,2021-07,168,407.88,Fruits,B2B
752,2021-08,138,336.93,Fruits,B2B
752,2021-09,131,319.04,Fruits,B2B
752,2021-10,207,514.73,Fruits,B2B
752,2021-11,213,529.61,Fruits,B2B
752,2021-12,376,857.09,Fruits,B2B
752,2022-01,269,595.49,Fruits,B2B
752,2022-02,89,209.49,Fruits,B2B
752,2022-03,298,589.71,Fruits,B2B
752,2022-04,241,572.7099999999999,Fruits,B2B
752,2022-05,187,449.46,Fruits,B2B
752,2022-06,48,91.07,Fruits,B2B
752,2022-07,54,105.84,Fruits,B2B
752,2022-08,112,219.67,Fruits,B2B
752,2022-09,69,137.7,Fruits,B2B
752,2022-10,63,124.74,Fruits,B2B
752,2022-11,133,247.12,Fruits,B2B
752,2022-12,140,272.18,Fruits,B2B
752,2023-01,87,160.67999999999998,Fruits,B2B
752,2023-02,63,121.2,Fruits,B2B
752,2023-03,121,249.46,Fruits,B2B
752,2023-04,160,300.71,Fruits,B2B
752,2023-05,127,250.96,Fruits,B2B
752,2023-06,80,150.07999999999998,Fruits,B2B
752,2023-07,97,183.46,Fruits,B2B
752,2023-08,134,251.72,Fruits,B2B
752,2023-09,54,98.9,Fruits,B2B
752,2023-10,203,400.74,Fruits,B2B
752,2023-11,278,560.82,Fruits,B2B
752,2023-12,181,354.36,Fruits,B2B
752,2024-01,139,310.08,Fruits,B2B
752,2024-02,101,218.9,Fruits,B2B
752,2024-03,122,274.88000000000005,Fruits,B2B
752,2024-04,136,290.64,Fruits,B2B
752,2024-05,351,699.3199999999999,Fruits,B2B
752,2024-06,64,140.8,Fruits,B2B
757,2018-12,4,27.49,Fruits,B2B
757,2019-01,386,2997.23,Fruits,B2B
757,2019-02,306,2353.3,Fruits,B2B
757,2019-03,288,2273.92,Fruits,B2B
757,2019-04,343,2718.06,Fruits,B2B
757,2019-05,338,2623.82,Fruits,B2B
757,2019-06,301,2366.42,Fruits,B2B
757,2019-07,381,3073.89,Fruits,B2B
757,2019-08,567,4398.72,Fruits,B2B
757,2019-09,370,2868.62,Fruits,B2B
757,2019-10,479,3705.71,Fruits,B2B
757,2019-11,508,3899.47,Fruits,B2B
757,2019-12,639,5006.34,Fruits,B2B
757,2020-01,431,3326.52,Fruits,B2B
757,2020-02,271,2007.24,Fruits,B2B
757,2020-03,234,1727.56,Fruits,B2B
757,2020-04,146,1052.72,Fruits,B2B
757,2020-05,165,1169.2,Fruits,B2B
757,2020-06,85,622.84,Fruits,B2B
757,2020-07,136,939.39,Fruits,B2B
757,2020-08,110,779.37,Fruits,B2B
757,2020-09,103,738.73,Fruits,B2B
757,2020-10,236,1717.87,Fruits,B2B
757,2020-11,323,2332.48,Fruits,B2B
